user_id,name,review_count,yelping_since,fans,average_stars,correo
JYkyaN4YQlGQTyEJiFYf6A,Mela,79,2012-01-03 00:29:56,3,3.74,mela105016@gmail.com
e4zBjDXZF3CeylsEEnVIWA,Ashley,49,2012-06-17 00:55:13,1,3.59,ashley105019@gmail.com
7THYcX1Hbiu7HuLtelaDMA,Mandi,46,2016-01-23 03:05:07,3,4.45,mandi105149@gmail.com
xlpWAFqZNaBZol9aJQI5Gw,Katalin,35,2016-02-29 12:15:42,0,4.19,katalin105166@gmail.com
XZdJ8AVJj12xt7r4WUB2dQ,Luke,4,2016-09-30 23:32:30,0,4.5,luke105401@gmail.com
7n_w1Sjb_YCb9fBE7QPesQ,Quesha,19,2009-10-19 20:19:00,1,3.95,quesha105454@gmail.com
7Flec5SHf2mNgsvt3nM5WA,Ana,20,2015-05-20 04:32:10,1,4.0,ana105563@gmail.com
bmsWA58QRgXPAwYDieCpMQ,Kolbie,27,2014-09-29 18:11:39,0,3.14,kolbie105568@gmail.com
iaTNZe1Ix0_TfGDeKx4_Dg,Amy,127,2015-06-18 12:37:03,5,3.98,amy105668@gmail.com
-swu3pd5Kjg6yhcvlJJLsQ,Savanna,4,2014-12-02 00:40:09,0,5.0,savanna105744@gmail.com
0Swz7wxY7Rs0ZnoSmDxk2A,Lisa,19,2014-06-21 01:45:57,0,4.24,lisa106118@gmail.com
Fp0SeuMpAzcwPITfyF95hA,Kathleen,103,2012-12-29 16:18:47,2,3.75,kathleen106122@gmail.com
xHrcm2o6Xh71IFUyPXltFQ,Mike,146,2012-02-02 19:42:12,1,3.68,mike106130@gmail.com
Ospi87u8lRTifDahkgSv8g,Kimberly,10,2016-07-28 16:26:08,0,2.9,kimberly106174@gmail.com
gsjwc41vn3XmWbgxUvWJIg,Erica,5,2015-11-15 14:26:59,0,4.67,erica106260@gmail.com
_nMt9V89VhIqIxkvKR3M_A,Missy,109,2016-02-17 22:13:13,4,3.29,missy106272@gmail.com
TDQuFUn2r9_AWnzTj-Mh8Q,Mishka,110,2016-05-04 21:20:19,14,3.86,mishka106851@gmail.com
r7OJtN1rX5-lkmq027Yvyw,Annette,8,2015-05-18 15:37:04,0,4.75,annette106875@gmail.com
4euPhF0pEoGDUGAmsw4mZw,Paulamarie,15,2013-12-23 17:13:24,0,3.8,paulamarie106935@gmail.com
iqpalDc04l3InshV19WldA,Britta,16,2016-03-04 14:56:12,0,2.5,britta107149@gmail.com
BvEPeUABgeVp99_E0MgG7g,Bette,1,2016-06-16 11:53:32,0,5.0,bette107226@gmail.com
0T8aVPUn_HEg3iycCPkiNg,Teri,11,2015-08-16 01:38:34,0,4.6,teri107303@gmail.com
bP5C9B_B3yLcK8cBtW8Jag,Melissa,1,2017-11-04 21:04:01,0,2.0,melissa107313@gmail.com
qhRMziyYAcjGgfeP31dkJw,Sienna,35,2016-02-29 18:23:07,0,4.17,sienna107405@gmail.com
PTw3rESL0MwGOevG8JTs3g,Kaitlyn,143,2014-05-06 22:56:05,1,3.65,kaitlyn107425@gmail.com
bz5Subn2_aXMnzOYqii25w,Tiffani,85,2015-04-24 22:06:32,3,3.81,tiffani107513@gmail.com
7g5caMYfEDHanNlzL0ugKw,Nichole,49,2013-05-30 16:09:16,0,3.83,nichole107761@gmail.com
q70099TdvQaPkmlolraFOg,Jessica,40,2017-11-01 18:56:07,2,4.6,jessica107782@gmail.com
AXBsPgSbyjGkAqPLSwiTYg,Beth,884,2013-10-14 11:17:28,12,3.59,beth107912@gmail.com
eoF0dgoRg0LigyrDmtKGqQ,Amanda,93,2014-09-28 21:44:21,5,3.1,amanda108114@gmail.com
s3d_sG0zptac6rK6z6BCnA,Michelle,7,2017-08-31 22:27:37,0,3.29,michelle108308@gmail.com
agh4v8BvjiKxBZbvMwzRiQ,Jasmine,22,2016-11-05 13:33:36,0,2.43,jasmine108372@gmail.com
Y3aT-jkQAi8vrdoWcOS3ug,Kristina,144,2015-03-21 18:43:00,4,3.72,kristina108382@gmail.com
a8dCY9haN_LRPuCqab0wOg,Tiffany,221,2014-08-07 12:24:43,36,3.9,tiffany108404@gmail.com
PWVGWd1rY1VCvvTB4J7zDg,Paula,20,2016-01-24 19:18:08,0,3.79,paula108642@gmail.com
7z6DXIOc6XPNWZ8SsOLmWw,Carey,83,2015-04-11 17:30:49,2,3.86,carey108665@gmail.com
vSOWyfIJSIwBndWxbAaQ9A,Cherie,6,2018-06-16 16:14:01,0,2.83,cherie108716@gmail.com
qhKK3F8DfwzAai-q_ObslA,Ruchi,132,2015-04-18 23:30:07,12,4.07,ruchi108750@gmail.com
svrTLBHJ_6F-icnCJwoF1A,Alexandra,54,2015-03-11 02:30:19,1,3.89,alexandra108810@gmail.com
ceiGKFbZJRv8S0QWzH2Fnw,Britney,208,2016-03-09 04:56:30,11,4.44,britney108932@gmail.com
3XNCdCZNcbFRp_0osEHCpA,K,123,2015-06-05 20:01:37,2,3.86,k108967@gmail.com
INtcPcdjW578-MUJux47KQ,Bea,32,2015-09-29 09:14:44,0,4.03,bea108988@gmail.com
mxKNFsLCMSSFanV0oPsWyw,Julez,15,2013-03-15 00:34:47,0,4.6,julez109063@gmail.com
iOlRf-qR2mWyEkU6g7J2Rw,Susannah,16,2018-03-03 01:07:20,0,3.76,susannah109145@gmail.com
xKVTd1u9A4ucHp__g4U-Ew,Marta,10,2016-09-25 17:34:39,1,5.0,marta109591@gmail.com
Dxxaj8MvAajPVbRPwIdnlw,Etta,27,2018-07-22 11:50:02,0,3.79,etta109601@gmail.com
0NF6wYyc5n3HAuDb-hbFfA,Sofia,18,2017-04-16 22:04:14,0,4.0,sofia109611@gmail.com
0a5stndJAln4LNTY93dBEQ,Devra,68,2013-07-16 00:06:42,0,4.21,devra109633@gmail.com
UZMXK5kAVXbv2iq6d6L5gg,Koko,155,2012-06-18 20:22:36,0,2.92,koko109652@gmail.com
8VqxcwU--37GdILYVBFW0w,Alexa,15,2013-06-10 21:56:18,1,3.6,alexa109840@gmail.com
U5WmDG7tCX2n3i9Inx7zWA,Bev,5,2013-05-27 15:57:13,0,4.4,bev109943@gmail.com
b7nZp8BgF76qB-DC5o_OWw,Tara,7,2017-05-05 19:34:54,0,3.5700000000000003,tara110149@gmail.com
Jg3NWcHWWWNSlSdUNTXVpA,Rosaida,20,2016-02-11 17:19:54,0,2.75,rosaida110278@gmail.com
1wu_W0ozMMUNwLXUPv08CA,Genesis,128,2018-03-03 08:23:21,9,4.06,genesis110304@gmail.com
8gl1SOlYMMJgDQGIa2_-Iw,Cheyenne,32,2016-02-15 17:23:46,2,3.18,cheyenne110342@gmail.com
zDtzZkYIC21sROu0MdyhTw,Karina,9,2016-02-25 21:59:18,0,4.3,karina110358@gmail.com
qWBMk3Kaqk8bvBMkYo8Y8g,Tracy,49,2014-11-10 18:40:22,0,3.26,tracy110422@gmail.com
RPpRePyQ9IN6harj0APSTA,Sierra,157,2018-06-27 17:51:42,9,3.67,sierra110440@gmail.com
nZSjIUDtG3KOjs9QSwjT2Q,Elizabeth,3,2013-10-11 13:15:01,0,4.0,elizabeth110605@gmail.com
kd2ha7v1ixLhmsNa2aT1Gw,Christina,9,2015-06-14 23:39:17,0,4.6,christina110742@gmail.com
MFC3xarNqsX25-r9q17v2A,Ashley,85,2015-12-15 19:41:02,3,4.06,ashley110767@gmail.com
XNLbQy-d_eHayARZ8MyYTA,Lolzde,7,2016-06-21 22:45:33,0,3.63,lolzde110805@gmail.com
fFM5uT4PT3aPztbjRRqrPQ,Karie,13,2015-07-25 19:26:26,0,4.0,karie110824@gmail.com
cg5DSgJ-0Y72fpOIEIuGhg,Brandon,41,2017-09-13 23:27:43,2,4.68,brandon110973@gmail.com
iirrcbTuROpn7f-7Ngo3mA,Chispa,12,2015-05-03 16:50:16,0,4.0,chispa110987@gmail.com
L8OCDJlTIXjJ6rbTL3VhMA,Ann,6,2016-03-04 16:19:00,1,2.33,ann111043@gmail.com
sF3wT3SsgtHc6LwMg4ob-A,Camille,233,2016-10-09 14:45:39,8,4.38,camille111061@gmail.com
nhpE_n2D5UPeLcLYjP_BUQ,Jaymie,3,2015-05-23 21:58:46,1,4.67,jaymie111071@gmail.com
PyZvGePCjvqa6pBKkAv-Bw,Peach's,9,2014-03-16 08:07:35,0,2.33,peach's111089@gmail.com
_lqFhbkl5C2WHTAIm8HmpA,Allie,174,2011-08-18 01:54:48,12,4.19,allie111301@gmail.com
SRBb1Ks-k4v0M4DHh4ijeQ,Lauren,48,2014-09-27 12:26:56,0,4.6,lauren111561@gmail.com
1M1jjVB8k9rzZ5XY5rayrA,Lindsey,42,2016-09-08 23:00:47,9,4.89,lindsey111616@gmail.com
o7OxXQVO7lvpD5NuEs9vpA,Alisha,55,2016-02-06 20:40:14,0,4.73,alisha111620@gmail.com
D-Obl4mvg9LDCzUpv8fxHQ,Robin,94,2012-05-06 02:15:12,0,4.02,robin111652@gmail.com
w7-qZOQ6V09Ap5276eDUww,Ilookfamous,45,2016-03-04 16:48:18,1,2.06,ilookfamous111835@gmail.com
wJql94uCjobSLrC3wyLaOQ,Chandrika,47,2016-09-11 03:23:29,0,3.54,chandrika111936@gmail.com
FodM8aoGMQO2zsQCQxBTYQ,Rhonda,72,2015-11-06 01:56:41,0,4.21,rhonda111945@gmail.com
OXChlrgCfXxtuZa_KAxH-g,Tiffany,23,2014-05-07 04:18:47,0,4.35,tiffany112006@gmail.com
6j4NN66UESCtdcNJulB4fw,T,676,2011-04-30 16:11:50,9,3.67,t112295@gmail.com
PHCqXvJNxyeSSjrXVbpfng,Sonia,330,2013-07-11 20:31:41,2,2.81,sonia112324@gmail.com
3eV2IZYAESkAO-TXsu8Zug,Sandy,50,2016-04-15 01:17:37,1,4.15,sandy112381@gmail.com
-YMIj-k3aswIS2forwFZ8A,Mack,34,2014-05-10 01:32:20,0,2.28,mack112643@gmail.com
7-_Xg_Vwy_DGhfZYPMGgag,Megan,98,2016-03-12 15:09:32,4,4.13,megan112696@gmail.com
jjfNzJd__5ETnW1P_8mjmw,Nicole,59,2013-05-08 03:05:26,0,4.09,nicole112917@gmail.com
8mOSL84YZ1CsID1rlliSsA,Elizabeth,147,2012-01-25 22:46:22,4,4.11,elizabeth112932@gmail.com
STOUDZG32qf48A6SFvrF_w,Amanda,42,2014-03-30 20:34:51,1,3.95,amanda112956@gmail.com
8H457sIHjgNcaWQTkgrR2g,C,64,2009-04-26 16:19:48,1,3.41,c112971@gmail.com
kanUhgvP1oCEgcO6GHg_VA,Amanda,56,2012-06-03 21:51:29,0,3.75,amanda113070@gmail.com
Qf8PRDKe_Y-a4C7Hs8we0w,Amber,213,2016-06-04 18:52:02,12,4.03,amber113179@gmail.com
lw6fnQeQeOjwmTHODFfiaA,Aida,36,2015-06-14 23:06:46,0,2.08,aida113309@gmail.com
GcXXPoY22nw0TQNzWNtohg,J,8,2014-11-02 22:49:21,0,3.13,j113327@gmail.com
Jv3V9kU4fNZaFYru5jte7Q,Sherice,34,2014-10-25 15:26:17,2,3.79,sherice113375@gmail.com
v_x3mvMjRNImhlXthrCx0w,Stephanie,206,2018-03-10 20:05:57,61,4.67,stephanie113435@gmail.com
8f1zqecBF6pUSKT0cbNORw,Lindsay,17,2016-07-17 23:45:07,0,4.0,lindsay113476@gmail.com
2gjE_ylm-Yyl9xmDfSSwjg,Savanah,17,2018-05-11 20:53:43,0,4.35,savanah113514@gmail.com
J9WrSoVhkLeSgGPsIjc-Mw,Diana,107,2013-01-26 00:59:44,1,3.9,diana113615@gmail.com
JFRQ2SNc0EiVZ7mcGWTNkg,Anne,32,2013-03-01 21:20:55,0,3.49,anne113628@gmail.com
ks4yzz8mGftxdxBFJyr0og,Erica,51,2014-03-30 13:45:37,3,4.02,erica113661@gmail.com
OVNSdP1N5D2Z2MiqtFtsSA,Mallory,33,2015-05-05 23:44:29,0,3.48,mallory113683@gmail.com
yeGoG0ahKNeAXAvKEwnVOA,Kayla,66,2013-07-01 11:23:22,1,3.55,kayla113757@gmail.com
MffUZOdQBTUXbA5J0fqzcg,Katy,83,2018-04-24 14:35:30,2,3.04,katy113897@gmail.com
v8y6IKzGH0oMqA5v76GHKg,Cyndi,383,2012-07-21 17:27:10,19,3.54,cyndi113942@gmail.com
wKni6ur_rs-mbhyXaCcyqA,Autumn,7,2015-09-01 18:21:53,0,3.1,autumn113996@gmail.com
sbijZ8Goh7WBC0w2dU-XRg,Mandy,5,2015-06-07 23:59:05,0,4.2,mandy114101@gmail.com
sSguLleddRlqa9kdg_SnSA,Kayla,21,2017-07-23 13:05:24,1,4.05,kayla114175@gmail.com
FktJOJIp7b2L4XfpHW79cQ,Yariana,2,2018-02-10 23:20:49,0,3.0,yariana114349@gmail.com
HvVDnRbgsFwYyGqd3sQdDg,Randy,58,2010-02-26 17:44:23,3,3.67,randy114576@gmail.com
4VNhQ2u_VnvgYEpz32-wPQ,Vierge,63,2017-12-01 01:40:02,3,3.51,vierge114852@gmail.com
Ezyc8Gm6-3goQqSC8oJXOA,Carmen,72,2011-11-21 03:30:01,3,4.31,carmen114917@gmail.com
uWNg3qvvnqPx8mPVets-uQ,Falon,22,2012-12-29 02:10:18,0,4.41,falon115075@gmail.com
l2BPJEt2SHLnms-nNh14JQ,Lauren,201,2012-10-17 23:44:51,2,4.0,lauren115370@gmail.com
fqkto9yB7jUy7_1wO2NaPQ,Dominique,26,2017-09-28 16:39:29,1,4.46,dominique115494@gmail.com
2OJXjvAE3zzc9nRdc5l6oQ,Jackie,21,2012-07-06 19:15:21,0,3.0,jackie115640@gmail.com
XCotpO_HfYwlYsY6L_d8lA,Christina,77,2014-04-30 14:08:31,1,3.78,christina115685@gmail.com
NYMMWY1Va372HlPWjZ9XGQ,Jasmine,3,2017-04-14 15:29:08,0,2.33,jasmine115731@gmail.com
sZ5gyTjWGAORuvre5oQdrQ,Diane,107,2014-10-16 16:44:45,4,2.92,diane115734@gmail.com
agdwltrVIiRHedYMwh6kkA,Kelly,36,2013-02-19 20:10:43,2,4.0,kelly115901@gmail.com
fwAbL-qLPrRBBbTJPHnkjg,William,186,2012-07-31 19:37:32,6,3.68,william116076@gmail.com
Ixa6nh48d36_GVMbEpxhqg,C.,71,2018-08-22 22:26:52,1,4.63,c.116115@gmail.com
fGIap6ckTYui9CZq9RxaCA,Amanda,122,2011-03-30 11:42:37,5,4.42,amanda116135@gmail.com
AlfOp7Pl0NMBUo2pmmPzug,Shantelle,1,2018-07-23 20:24:14,0,1.0,shantelle116239@gmail.com
9TZyT9wkngqjVhSeGg9j3g,Maureen,29,2015-07-17 18:46:54,0,3.2,maureen116318@gmail.com
GohLAq4OCHkC6EtN5aqc6Q,Jen,55,2016-01-06 22:07:24,0,4.14,jen116340@gmail.com
YtSflcbIKLl0eD5tfJusPQ,Erika,18,2015-11-18 15:55:31,1,4.83,erika116361@gmail.com
kVm_NhZ5LlFt0y18BNxf2w,Yayi And Will,75,2016-03-19 18:29:53,1,4.28,yayi and will116485@gmail.com
7Drj2RxKR3QFWA-sSMH9wQ,Coasties,113,2015-10-30 20:18:23,0,3.37,coasties116581@gmail.com
uehvGHsqtHj7VSW5FARWuQ,Jaimi,15,2016-05-12 17:03:35,0,3.0,jaimi116597@gmail.com
jIvy_gmR2Phmmujl1Jw_cg,Mary,112,2015-02-20 23:32:18,3,4.87,mary116600@gmail.com
7X3ADGH7d-S4n9BstFpePA,Abby,2,2018-10-19 00:15:19,1,5.0,abby116656@gmail.com
aoU2ZkaHev6gOatBPB9NVw,Abbey,8,2018-08-28 20:47:29,0,5.0,abbey116722@gmail.com
xYCWB2tQDf8U0GFVJKpBcQ,Tamika,36,2015-03-20 17:42:53,0,3.89,tamika116847@gmail.com
3kGxbAeCcP3Di_2R3kaZNA,Grace,4,2016-06-14 18:42:11,0,4.25,grace116937@gmail.com
qWWQ8MtRyk495M1ylEdg_w,Brandi,29,2015-03-14 20:01:45,1,2.36,brandi116983@gmail.com
FYSZKLsKQ9x9AM7Aj7PYkw,Jessica,4,2013-02-23 03:02:21,0,5.0,jessica117032@gmail.com
VyEJPtgkgxcu6F706kdCPQ,Liz,66,2015-05-04 14:25:53,4,3.99,liz117081@gmail.com
R1Ej_G18AEyCD2dqQeP6tw,Patty,9,2014-09-15 01:22:55,0,4.22,patty117115@gmail.com
9W2GoFpqDxZ1VlpqQI7TOg,Deena,1,2017-10-06 16:37:09,0,5.0,deena117375@gmail.com
_94cvgpiouknCJLbFqOvFg,Maria,4,2017-06-11 14:38:01,0,4.75,maria117480@gmail.com
EPGzNwBzSLRByALfMWh8bw,Kim,52,2016-02-28 04:19:14,2,4.38,kim117524@gmail.com
wI77L3c9LIh-qK5H14plRw,Lisa,34,2015-04-04 02:28:51,5,4.47,lisa117582@gmail.com
evCUbwnaTJ-SeOPbLAROpg,Tracy,104,2014-12-21 14:05:29,7,4.48,tracy117583@gmail.com
d9X9zAp7hbYz8i9vbH-gyw,Colleen,4,2014-05-23 18:33:04,0,3.0,colleen117770@gmail.com
Jb3nskcACw4ciLv_xN8uuw,Donna,80,2010-04-23 17:03:59,2,3.99,donna117793@gmail.com
qrqF8PcwxpQ7F7lMPlOdew,Brenda,2,2016-04-23 09:50:16,0,1.33,brenda118237@gmail.com
frv84D4exec6XPNaqNI9iQ,Elisha,13,2015-01-26 00:14:12,0,3.5,elisha118326@gmail.com
mnBzPBOHl0TY98i675yiug,Lauren,6,2015-10-23 21:53:34,0,1.13,lauren118335@gmail.com
9PQ5v6dSVVNBc-PwY7wfyQ,Josie,167,2015-04-17 10:26:35,5,3.9,josie118347@gmail.com
ucApkp-OXAJB5RyTIwlCtw,Alissa,36,2015-12-29 00:21:31,0,4.44,alissa118360@gmail.com
Mfril_UV4VxNXVJi-8uGUQ,Jonnah,48,2016-01-29 02:38:18,0,3.78,jonnah118426@gmail.com
_zcWvdP17XMISTv2NIvL9w,Jennifer,107,2013-08-04 21:22:31,2,3.51,jennifer118499@gmail.com
gCu6xq8tmnF-EX31zXb8nA,Kelly,30,2015-02-11 15:06:50,0,4.29,kelly118579@gmail.com
imz4a0Un0aVNC5o6ANPf-g,JustBCuz,190,2015-02-01 05:52:51,4,3.31,justbcuz118581@gmail.com
GfwSjVam8yu418lliL_NwQ,Brian,24,2014-07-24 00:29:35,0,3.88,brian118721@gmail.com
DfUZIJkIGqPnkYjeOd0C7g,Sarah,113,2014-02-01 18:47:29,1,4.75,sarah118756@gmail.com
0cxnQvVvkTQY6dOMgQMB4g,Sharon,39,2015-07-28 22:48:27,0,3.67,sharon118804@gmail.com
BiZJ5E8DFsh7Z2saolfPig,Howard,32,2012-10-23 17:12:39,1,4.14,howard118823@gmail.com
aisWxWtEMrMbEBGRgDKijg,Marcus,16,2012-06-23 01:01:53,0,3.44,marcus118988@gmail.com
SBjlFe1mKPP37rWDZCo3lA,Juanita,48,2015-10-18 02:13:53,0,3.31,juanita119056@gmail.com
dWxSX4dgk4Zg90gIZD1vQg,Trish,35,2014-04-23 19:22:58,0,2.92,trish119263@gmail.com
9Fq0SEiHjDaqSz4DaDL9-A,Erin,5,2018-05-13 00:07:48,0,4.8,erin119319@gmail.com
eGMs4ewahY3Neu5y71FYdw,Ellyn,24,2016-04-19 18:08:08,0,4.5600000000000005,ellyn119333@gmail.com
CIR5gP09VuX62wgsm7Vz4g,Georgia,13,2016-08-26 23:54:24,0,3.62,georgia119470@gmail.com
vqqcA2V3L7dJ603OSoT59A,Wilco,100,2015-09-12 08:41:41,4,3.68,wilco119533@gmail.com
SR-IhsKy8PbBHF7YwtFO-g,Kelly,53,2014-11-24 23:52:12,3,3.9,kelly119720@gmail.com
hAmErh3Bp27yh6wD1G_igw,Linda,7,2014-10-15 18:28:28,0,3.29,linda119780@gmail.com
N3lhjiaxbwD0dErhbXi8rQ,Dena,34,2015-11-16 22:48:21,0,3.53,dena119895@gmail.com
v82uBT5k0jGVYUsa1Qouig,Holly,27,2014-02-18 02:47:13,0,3.64,holly119976@gmail.com
xwERrgyM0kbDwa8Lb2UYAg,Quinne,12,2014-09-03 01:35:39,0,3.86,quinne119981@gmail.com
NfoUVmfvDDtYGuSgtuZkkQ,Martin,169,2014-05-26 22:48:01,0,3.39,martin120114@gmail.com
9_SojSGoB8Vxheqlo8B1YQ,Kris,23,2015-12-24 18:52:50,0,3.35,kris120141@gmail.com
i6wru17HVVlx4VuQcDkGdg,Rebecca,31,2017-07-20 23:42:55,0,4.58,rebecca120271@gmail.com
cPOg74ZR6vtYcCPVCuIlCg,Rese,9,2017-10-06 01:20:36,0,3.56,rese120530@gmail.com
8cKl-KmlvjK2gygxR97C6Q,Alanna,15,2016-04-29 23:24:47,0,4.2,alanna120774@gmail.com
Fn6cNW6TDxZq6C6ghKxZUw,Dionna,103,2015-03-14 18:27:59,1,3.38,dionna120858@gmail.com
R_W9WlKiA56VzVbRzTULQQ,Emine,13,2016-02-13 01:38:42,0,3.73,emine120967@gmail.com
IKAeleSrXb9TDyPsbvNq6g,Victoria,123,2015-08-31 18:02:06,3,4.24,victoria121285@gmail.com
Ed4h4XffAkCr-_yx8LMuqA,Misty,72,2012-02-28 22:16:44,1,3.69,misty121394@gmail.com
CNoRo7poNnZ92XvLo7JaKg,Lynndel,242,2012-09-28 15:56:57,8,4.48,lynndel121469@gmail.com
GycrE2ft4P0dHuOTShWuNw,Inga,27,2014-11-28 22:15:44,0,4.11,inga121500@gmail.com
yEw5nyuMNAaLRd7jhAtwRA,Amanda,41,2010-03-03 22:06:06,0,4.66,amanda121587@gmail.com
LS7D8oS-9IHiYuSkq8yyPQ,Liz,26,2014-02-01 16:55:45,2,3.74,liz121690@gmail.com
dLKbMYSKxtg1cY0KlWWFPA,Yura,114,2017-06-08 16:58:57,6,3.54,yura121863@gmail.com
dG0QLEZ4I1f7Azo3SZSedg,Morenita,31,2017-07-15 23:19:10,4,3.2,morenita121923@gmail.com
G36zXtVVEvtANjHytUWlzw,Matt,47,2018-03-06 20:31:54,0,3.27,matt121934@gmail.com
Pnh8xHCj1RCBTUTvSytELA,Erica,69,2015-06-21 17:23:20,12,4.18,erica122050@gmail.com
J4-iXN1E_bkAlQCpYmkSTg,Laura,4,2017-11-02 16:03:08,0,4.0,laura122099@gmail.com
9XracAxgFsEuiWtd8DPxhg,Kaira,25,2014-08-26 18:18:41,1,4.28,kaira122202@gmail.com
iWbDnKHbi8-pweqWLjNMPA,Tina,3,2013-12-23 02:10:20,0,5.0,tina122552@gmail.com
ukbpkgpcC5BY3d188odjuA,Lindsay,131,2015-04-29 03:58:53,7,4.41,lindsay122585@gmail.com
qK8-Rk55mMF6_YKXZddrug,Tamara,40,2016-09-04 12:27:29,1,4.05,tamara122632@gmail.com
DPBBphA23oEnKufj-tosYA,Jen,66,2015-09-06 15:26:51,0,3.67,jen122701@gmail.com
sN_t_xytmW6e25dHj_R_xA,Mella,11,2015-08-16 00:41:38,0,3.09,mella122785@gmail.com
2i56mUDVGTM6UkrzWdmuhw,Carol,34,2014-11-02 12:38:55,0,4.35,carol122855@gmail.com
HHlYnbifZ_zOlFaoewnhCQ,Raven,44,2014-06-01 01:49:48,1,3.49,raven122891@gmail.com
GEzK27Z2gIpDhOHFKqpBdw,Darleen,59,2015-01-13 20:30:50,0,4.0,darleen122925@gmail.com
xXhFmz4W31YXrRsKkV3Gfg,Robin,74,2014-11-17 19:51:22,2,4.58,robin123284@gmail.com
-dN3ww2WYLkwAbZtJHcLHQ,M,206,2015-06-22 03:53:19,1,3.13,m123660@gmail.com
7sDC9gW_4p-AViRRbzNDlg,Nicole,40,2015-07-07 02:19:37,1,3.24,nicole123922@gmail.com
SmSm2dsPWqX2gs4rNc882w,The Real,14,2014-12-29 17:03:38,1,3.38,the real124062@gmail.com
KqR8uGA9ZkyjRcFLxkWG7A,Mandy,43,2013-12-19 12:46:34,0,4.3,mandy124321@gmail.com
es3Fcp4WMPo1HST-9QGdBA,Wendy,44,2014-12-19 04:11:19,0,3.33,wendy124411@gmail.com
CkXSVz4qhjOaXNHAxnHT-w,Panicha,28,2017-03-09 18:05:44,1,4.5,panicha124440@gmail.com
6Q9z_-u-I3Dtqu7dHzv_ag,Sarah,5,2017-03-22 02:26:22,0,5.0,sarah124493@gmail.com
-3FxNo0fleH_24gHZ_j29A,Tiff,20,2013-01-25 23:51:55,2,4.25,tiff124901@gmail.com
MRc5d6svNAuTEvqL3k44eQ,Julia,21,2014-03-13 20:06:56,1,3.22,julia124919@gmail.com
nNlX5sYLrHOtwrS3C4nGzA,Zoe,30,2014-07-31 23:42:50,0,4.21,zoe125042@gmail.com
QBfPArqJJTsy2JIZGn6ygA,Isabel,28,2015-07-02 18:31:25,0,3.2,isabel125307@gmail.com
pkxrL5ODMRwqgc4Zg8r59A,Sara,10,2015-06-03 15:02:02,0,3.82,sara125396@gmail.com
hP5LmKI69NWLzSbJXk4MCw,Kristina,15,2014-07-05 17:41:34,0,3.38,kristina125437@gmail.com
a2_OjFcleLxLHMLloICXIw,KC One,18,2014-04-29 15:12:53,0,4.11,kc one125642@gmail.com
Sv40Ui9itYMVeyRygFXLYQ,Tamara,42,2015-02-20 02:30:50,0,4.58,tamara125798@gmail.com
runGViQ9mHIh5iSfcx-Eig,April,17,2016-11-24 04:09:51,0,4.89,april125844@gmail.com
Y4auwQzKeQqzoZy7y0HA1w,James,30,2019-09-25 15:11:26,2,4.27,james125853@gmail.com
PJ69POW6SAGIvnpZ_3HF7w,Dena,8,2018-02-05 18:59:26,0,4.22,dena125855@gmail.com
2yID4lz0B2AW9O_fusfabg,Jaclyn,54,2014-05-31 21:08:00,2,4.29,jaclyn125892@gmail.com
jTEmTfIjqG_nls920zD9qA,Nancy,29,2012-06-18 01:05:09,0,4.0,nancy125913@gmail.com
yPKRe4nRqrMJKUDOH63rFA,Haydee,10,2016-09-18 19:51:34,0,4.1,haydee125963@gmail.com
Oimf0NnC2FSqJjduzWt3YA,Corey,11,2016-07-13 08:28:36,0,2.09,corey126092@gmail.com
I171iDbF3BrwPZ7RktuvIQ,Khristine,12,2012-05-04 03:56:07,0,4.42,khristine126095@gmail.com
RcaThZaX7D_qR8UJuqtooA,Jennifer,13,2015-09-05 15:34:39,0,4.21,jennifer126138@gmail.com
2i4q9O0yZhdjTozuebEeUQ,Parker,9,2019-07-12 00:06:17,0,3.78,parker126170@gmail.com
Ed6SUfbvic2CI6SqDLUR_w,Pamela,14,2013-09-27 21:28:10,0,2.67,pamela126177@gmail.com
vvUCj6WhpkU3cpRH3lwZTQ,Allana,59,2018-01-21 10:47:19,1,3.41,allana126386@gmail.com
NTljL19W2_SgFtt0DDWn2A,Kimberly,60,2019-06-22 04:14:32,1,3.54,kimberly126466@gmail.com
rhoIP7_3T8PXHxq86s8ULw,Carol,13,2013-01-14 15:41:33,0,1.53,carol126678@gmail.com
dusjAgw4MVSxb1PBVUR92g,Susie,10,2016-02-12 23:45:53,0,3.82,susie126692@gmail.com
sJVW_NRasESQxWODViMiYg,Ashley,14,2015-12-22 15:55:22,1,4.05,ashley126732@gmail.com
T01dwP8czc-zLtOjiYcw5A,Emily,17,2016-05-14 16:22:42,1,4.74,emily126810@gmail.com
OtnCrjGsBUEyOUZ8LYXDLg,Tee,39,2013-01-20 09:03:21,2,3.16,tee126982@gmail.com
uoimlEednL1Ami05z3T4uQ,Kevin,31,2015-07-21 17:25:58,0,4.8,kevin127004@gmail.com
ygHJRo0-GpJPjNgGMZSSVg,Dee,28,2017-11-01 19:50:27,0,4.17,dee127045@gmail.com
3xULMTW5iCaApy9aFJa9PQ,Judy,80,2016-03-30 19:13:08,0,3.76,judy127110@gmail.com
YApJ6vaKOfLPG4b4EMj8Aw,Binh,12,2017-04-07 18:53:57,0,4.38,binh127130@gmail.com
